time,wave_height,wave_period,wave_direction,swell_wave_height,swell_wave_period,wind_wave_height,sea_surface_temperature,zone_id,zone_name,wind_speed_10m,wind_direction_10m,wind_gusts_10m,weather_code,precipitation,month,hour,wave_height_t0,wave_period_t0,swell_wave_height_t0,swell_wave_period_t0,wind_wave_height_t0,wind_speed_t0,wind_gusts_t0,sea_surface_temperature_t0,weather_code_t0,wave_height_t-3h,wave_height_t-6h,wind_speed_t-3h,wind_speed_t-6h,wave_delta_3h,wave_delta_6h,wind_delta_3h,swell_trend,wave_wind_ratio,swell_steepness,wave_energy,monsoon_flag,safety_6h,safety_12h,safety_24h
2026-05-02 20:00:00,1.6,9.6,189,1.12,10.9,0.7,30.8,1,Indian Ocean,24.9,262,38.9,61,1.8,5,20,1.6,9.6,1.12,10.9,0.7,24.9,38.9,30.8,61,1.58,1.54,28.7,29.0,0.020000000000000018,0.06000000000000005,-3.8000000000000007,-0.19999999999999996,0.06425702811244981,0.10275229357798166,2.5600000000000005,1,2,2,2
2026-05-02 21:00:00,1.58,9.6,188,1.16,10.8,0.62,30.8,1,Indian Ocean,24.6,252,33.5,53,0.7,5,21,1.58,9.6,1.16,10.8,0.62,24.6,33.5,30.8,53,1.58,1.56,26.9,25.9,0.0,0.020000000000000018,-2.299999999999997,-0.10000000000000009,0.06422764227642276,0.1074074074074074,2.4964000000000004,1,2,2,2
2026-05-02 22:00:00,1.58,9.65,188,1.2,10.65,0.56,30.7,1,Indian Ocean,24.0,238,35.3,61,1.6,5,22,1.58,9.65,1.2,10.65,0.56,24.0,35.3,30.7,61,1.6,1.56,27.2,24.8,-0.020000000000000018,0.020000000000000018,-3.1999999999999993,0.020000000000000018,0.06583333333333334,0.11267605633802816,2.4964000000000004,1,2,2,2
2026-05-02 23:00:00,1.56,9.65,187,1.24,10.55,0.48,30.7,1,Indian Ocean,23.5,233,32.8,51,0.1,5,23,1.56,9.65,1.24,10.55,0.48,23.5,32.8,30.7,51,1.6,1.58,24.9,28.7,-0.040000000000000036,-0.020000000000000018,-1.3999999999999986,0.11999999999999988,0.06638297872340426,0.11753554502369667,2.4336,1,2,2,2
2026-05-03 00:00:00,1.54,9.65,187,1.22,10.5,0.46,30.6,1,Indian Ocean,18.3,244,31.7,61,1.8,5,0,1.54,9.65,1.22,10.5,0.46,18.3,31.7,30.6,61,1.58,1.58,24.6,26.9,-0.040000000000000036,-0.040000000000000036,-6.300000000000001,0.06000000000000005,0.08415300546448087,0.11619047619047619,2.3716,1,2,2,2
2026-05-03 01:00:00,1.54,9.65,187,1.22,10.5,0.42,30.6,1,Indian Ocean,19.2,243,29.9,53,0.7,5,1,1.54,9.65,1.22,10.5,0.42,19.2,29.9,30.6,53,1.58,1.6,24.0,27.2,-0.040000000000000036,-0.06000000000000005,-4.800000000000001,0.020000000000000018,0.08020833333333334,0.11619047619047619,2.3716,1,2,2,2
2026-05-03 02:00:00,1.52,9.65,187,1.2,10.5,0.4,30.6,1,Indian Ocean,28.4,247,37.8,63,2.7,5,2,1.52,9.65,1.2,10.5,0.4,28.4,37.8,30.6,63,1.56,1.6,23.5,24.9,-0.040000000000000036,-0.08000000000000007,4.899999999999999,-0.040000000000000036,0.053521126760563385,0.11428571428571428,2.3104,1,2,2,2
2026-05-03 03:00:00,1.5,9.55,188,1.18,10.45,0.38,30.5,1,Indian Ocean,23.8,254,39.2,61,1.9,5,3,1.5,9.55,1.18,10.45,0.38,23.8,39.2,30.5,61,1.54,1.58,18.3,24.6,-0.040000000000000036,-0.08000000000000007,5.5,-0.040000000000000036,0.06302521008403361,0.11291866028708133,2.25,1,2,2,2
2026-05-03 04:00:00,1.48,9.45,188,1.18,10.35,0.36,30.5,1,Indian Ocean,24.1,253,33.8,3,0.0,5,4,1.48,9.45,1.18,10.35,0.36,24.1,33.8,30.5,3,1.54,1.58,19.2,24.0,-0.06000000000000005,-0.10000000000000009,4.900000000000002,-0.040000000000000036,0.061410788381742736,0.11400966183574879,2.1904,1,2,2,2
2026-05-03 05:00:00,1.46,9.35,189,1.16,10.3,0.34,30.5,1,Indian Ocean,20.0,251,33.1,51,0.1,5,5,1.46,9.35,1.16,10.3,0.34,20.0,33.1,30.5,51,1.52,1.56,28.4,23.5,-0.06000000000000005,-0.10000000000000009,-8.399999999999999,-0.040000000000000036,0.073,0.11262135922330095,2.1315999999999997,1,2,2,2
2026-05-03 06:00:00,1.46,9.3,189,1.14,10.25,0.36,30.5,1,Indian Ocean,23.0,235,30.6,3,0.0,5,6,1.46,9.3,1.14,10.25,0.36,23.0,30.6,30.5,3,1.5,1.54,23.8,18.3,-0.040000000000000036,-0.08000000000000007,-0.8000000000000007,-0.040000000000000036,0.06347826086956522,0.11121951219512194,2.1315999999999997,1,2,2,2
2026-05-03 07:00:00,1.46,9.25,190,1.14,10.25,0.38,30.5,1,Indian Ocean,22.6,241,31.0,3,0.0,5,7,1.46,9.25,1.14,10.25,0.38,22.6,31.0,30.5,3,1.48,1.54,24.1,19.2,-0.020000000000000018,-0.08000000000000007,-1.5,-0.040000000000000036,0.06460176991150442,0.11121951219512194,2.1315999999999997,1,2,2,2
2026-05-03 08:00:00,1.46,9.2,190,1.12,10.25,0.4,30.5,1,Indian Ocean,20.4,250,30.2,3,0.0,5,8,1.46,9.2,1.12,10.25,0.4,20.4,30.2,30.5,3,1.46,1.52,20.0,28.4,0.0,-0.06000000000000005,0.3999999999999986,-0.039999999999999813,0.0715686274509804,0.10926829268292684,2.1315999999999997,1,2,2,2
2026-05-03 09:00:00,1.44,9.15,191,1.12,10.25,0.42,30.5,1,Indian Ocean,21.1,250,28.1,3,0.0,5,9,1.44,9.15,1.12,10.25,0.42,21.1,28.1,30.5,3,1.46,1.5,23.0,23.8,-0.020000000000000018,-0.06000000000000005,-1.8999999999999986,-0.019999999999999796,0.06824644549763033,0.10926829268292684,2.0736,1,2,2,2
2026-05-03 10:00:00,1.44,9.15,191,1.1,10.2,0.44,30.5,1,Indian Ocean,21.9,247,28.8,3,0.0,5,10,1.44,9.15,1.1,10.2,0.44,21.9,28.8,30.5,3,1.46,1.48,22.6,24.1,-0.020000000000000018,-0.040000000000000036,-0.7000000000000028,-0.039999999999999813,0.06575342465753425,0.10784313725490198,2.0736,1,2,2,2
2026-05-03 11:00:00,1.42,9.1,192,1.1,10.2,0.46,30.5,1,Indian Ocean,23.0,261,31.7,3,0.0,5,11,1.42,9.1,1.1,10.2,0.46,23.0,31.7,30.5,3,1.46,1.46,20.4,20.0,-0.040000000000000036,-0.040000000000000036,2.6000000000000014,-0.020000000000000018,0.06173913043478261,0.10784313725490198,2.0164,1,2,2,2
2026-05-03 12:00:00,1.42,9.05,192,1.08,10.15,0.5,30.5,1,Indian Ocean,24.4,257,31.3,3,0.0,5,12,1.42,9.05,1.08,10.15,0.5,24.4,31.3,30.5,3,1.44,1.46,21.1,23.0,-0.020000000000000018,-0.040000000000000036,3.299999999999997,-0.040000000000000036,0.05819672131147541,0.10640394088669951,2.0164,1,2,2,2
2026-05-03 13:00:00,1.42,8.95,193,1.08,10.1,0.54,30.5,1,Indian Ocean,25.5,252,32.8,3,0.0,5,13,1.42,8.95,1.08,10.1,0.54,25.5,32.8,30.5,3,1.44,1.46,21.9,22.6,-0.020000000000000018,-0.040000000000000036,3.6000000000000014,-0.020000000000000018,0.05568627450980392,0.10693069306930694,2.0164,1,2,2,2
2026-05-03 14:00:00,1.42,8.9,193,1.06,10.1,0.58,30.5,1,Indian Ocean,26.6,248,34.6,2,0.0,5,14,1.42,8.9,1.06,10.1,0.58,26.6,34.6,30.5,2,1.42,1.46,23.0,20.4,0.0,-0.040000000000000036,3.6000000000000014,-0.040000000000000036,0.05338345864661653,0.10495049504950496,2.0164,1,2,2,2
2026-05-03 15:00:00,1.44,8.85,194,1.06,10.1,0.62,30.5,1,Indian Ocean,26.7,242,34.6,2,0.0,5,15,1.44,8.85,1.06,10.1,0.62,26.7,34.6,30.5,2,1.42,1.44,24.4,21.1,0.020000000000000018,0.0,2.3000000000000007,-0.020000000000000018,0.05393258426966292,0.10495049504950496,2.0736,1,2,2,2
2026-05-03 16:00:00,1.44,8.75,195,1.08,10.1,0.68,30.5,1,Indian Ocean,30.1,240,40.7,51,0.1,5,16,1.44,8.75,1.08,10.1,0.68,30.1,40.7,30.5,51,1.42,1.44,25.5,21.9,0.020000000000000018,0.0,4.600000000000001,0.0,0.04784053156146179,0.10693069306930694,2.0736,1,2,2,2
2026-05-03 17:00:00,1.46,8.7,196,1.08,10.15,0.72,30.5,1,Indian Ocean,29.2,264,39.2,51,0.1,5,17,1.46,8.7,1.08,10.15,0.72,29.2,39.2,30.5,51,1.42,1.42,26.6,23.0,0.040000000000000036,0.040000000000000036,2.599999999999998,0.020000000000000018,0.05,0.10640394088669951,2.1315999999999997,1,2,2,2
2026-05-03 18:00:00,1.46,8.65,195,1.08,10.2,0.72,30.5,1,Indian Ocean,21.0,264,40.7,51,0.1,5,18,1.46,8.65,1.08,10.2,0.72,21.0,40.7,30.5,51,1.44,1.42,26.7,24.4,0.020000000000000018,0.040000000000000036,-5.699999999999999,0.020000000000000018,0.06952380952380952,0.10588235294117648,2.1315999999999997,1,2,2,2
2026-05-03 19:00:00,1.46,8.65,195,1.06,10.2,0.7,30.5,1,Indian Ocean,21.5,253,28.8,3,0.0,5,19,1.46,8.65,1.06,10.2,0.7,21.5,28.8,30.5,3,1.44,1.42,30.1,25.5,0.020000000000000018,0.040000000000000036,-8.600000000000001,-0.020000000000000018,0.06790697674418604,0.103921568627451,2.1315999999999997,1,2,2,2
2026-05-03 20:00:00,1.46,8.65,194,1.06,10.25,0.7,30.4,1,Indian Ocean,23.3,252,31.0,51,0.1,5,20,1.46,8.65,1.06,10.25,0.7,23.3,31.0,30.4,51,1.46,1.42,29.2,26.6,0.0,0.040000000000000036,-5.899999999999999,-0.020000000000000018,0.06266094420600858,0.10341463414634147,2.1315999999999997,1,2,2,2
2026-05-03 21:00:00,1.48,8.7,194,1.08,10.3,0.68,30.4,1,Indian Ocean,24.8,243,32.8,55,1.1,5,21,1.48,8.7,1.08,10.3,0.68,24.8,32.8,30.4,55,1.46,1.44,21.0,26.7,0.020000000000000018,0.040000000000000036,3.8000000000000007,0.0,0.05967741935483871,0.10485436893203884,2.1904,1,2,2,2
2026-05-03 22:00:00,1.52,8.75,193,1.08,10.35,0.64,30.4,1,Indian Ocean,23.0,253,33.1,61,2.0,5,22,1.52,8.75,1.08,10.35,0.64,23.0,33.1,30.4,61,1.46,1.44,21.5,30.1,0.06000000000000005,0.08000000000000007,1.5,0.020000000000000018,0.06608695652173913,0.10434782608695653,2.3104,1,2,2,2
2026-05-03 23:00:00,1.54,8.8,193,1.1,10.35,0.62,30.3,1,Indian Ocean,24.0,231,39.6,51,0.1,5,23,1.54,8.8,1.1,10.35,0.62,24.0,39.6,30.3,51,1.46,1.46,23.3,29.2,0.08000000000000007,0.08000000000000007,0.6999999999999993,0.040000000000000036,0.06416666666666666,0.10628019323671499,2.3716,1,2,2,2
2026-05-04 00:00:00,1.54,8.75,193,1.08,10.3,0.66,30.3,1,Indian Ocean,27.9,231,37.4,53,0.5,5,0,1.54,8.75,1.08,10.3,0.66,27.9,37.4,30.3,53,1.48,1.46,24.8,21.0,0.06000000000000005,0.08000000000000007,3.099999999999998,0.0,0.05519713261648746,0.10485436893203884,2.3716,1,2,2,2
2026-05-04 01:00:00,1.54,8.7,193,1.08,10.25,0.68,30.3,1,Indian Ocean,26.7,233,36.7,3,0.0,5,1,1.54,8.7,1.08,10.25,0.68,26.7,36.7,30.3,3,1.52,1.46,23.0,21.5,0.020000000000000018,0.08000000000000007,3.6999999999999993,0.0,0.05767790262172285,0.1053658536585366,2.3716,1,2,2,2
2026-05-04 02:00:00,1.54,8.6,193,1.06,10.15,0.72,30.3,1,Indian Ocean,22.3,242,35.3,51,0.4,5,2,1.54,8.6,1.06,10.15,0.72,22.3,35.3,30.3,51,1.54,1.46,24.0,23.3,0.0,0.08000000000000007,-1.6999999999999993,-0.040000000000000036,0.06905829596412556,0.10443349753694582,2.3716,1,2,2,2
2026-05-04 03:00:00,1.54,8.55,194,1.06,10.05,0.76,30.2,1,Indian Ocean,25.4,228,33.8,53,0.7,5,3,1.54,8.55,1.06,10.05,0.76,25.4,33.8,30.2,53,1.54,1.48,27.9,24.8,0.0,0.06000000000000005,-2.5,-0.020000000000000018,0.060629921259842526,0.1054726368159204,2.3716,1,2,2,2
2026-05-04 04:00:00,1.56,8.45,194,1.04,10.0,0.78,30.2,1,Indian Ocean,33.2,231,41.8,63,2.9,5,4,1.56,8.45,1.04,10.0,0.78,33.2,41.8,30.2,63,1.54,1.52,26.7,23.0,0.020000000000000018,0.040000000000000036,6.5000000000000036,-0.040000000000000036,0.046987951807228916,0.10400000000000001,2.4336,1,2,2,2
2026-05-04 05:00:00,1.56,8.4,195,1.04,9.9,0.82,30.2,1,Indian Ocean,28.9,246,45.0,51,0.2,5,5,1.56,8.4,1.04,9.9,0.82,28.9,45.0,30.2,51,1.54,1.54,22.3,24.0,0.020000000000000018,0.020000000000000018,6.599999999999998,-0.020000000000000018,0.05397923875432526,0.10505050505050505,2.4336,1,2,2,2
2026-05-04 06:00:00,1.56,8.35,196,1.02,9.85,0.84,30.2,1,Indian Ocean,26.9,253,37.8,3,0.0,5,6,1.56,8.35,1.02,9.85,0.84,26.9,37.8,30.2,3,1.54,1.54,25.4,27.9,0.020000000000000018,0.020000000000000018,1.5,-0.040000000000000036,0.057992565055762085,0.10355329949238579,2.4336,1,2,2,2
2026-05-04 07:00:00,1.56,8.3,198,1.0,9.75,0.86,30.2,1,Indian Ocean,26.8,252,35.6,3,0.0,5,7,1.56,8.3,1.0,9.75,0.86,26.8,35.6,30.2,3,1.56,1.54,33.2,26.7,0.0,0.020000000000000018,-6.400000000000002,-0.040000000000000036,0.058208955223880594,0.10256410256410256,2.4336,1,2,2,2
2026-05-04 08:00:00,1.56,8.3,199,0.98,9.7,0.88,30.2,1,Indian Ocean,25.6,248,34.9,51,0.1,5,8,1.56,8.3,0.98,9.7,0.88,25.6,34.9,30.2,51,1.56,1.54,28.9,22.3,0.0,0.020000000000000018,-3.299999999999997,-0.06000000000000005,0.0609375,0.10103092783505155,2.4336,1,2,2,2
2026-05-04 09:00:00,1.56,8.3,199,0.98,9.65,0.9,30.3,1,Indian Ocean,25.9,264,35.6,51,0.3,5,9,1.56,8.3,0.98,9.65,0.9,25.9,35.6,30.3,51,1.56,1.54,26.9,25.4,0.0,0.020000000000000018,-1.0,-0.040000000000000036,0.06023166023166024,0.10155440414507771,2.4336,1,2,2,2
2026-05-04 10:00:00,1.56,8.3,200,0.96,9.6,0.9,30.3,1,Indian Ocean,26.7,260,34.6,51,0.2,5,10,1.56,8.3,0.96,9.6,0.9,26.7,34.6,30.3,51,1.56,1.56,26.8,33.2,0.0,0.0,-0.10000000000000142,-0.040000000000000036,0.058426966292134834,0.1,2.4336,1,2,2,2
2026-05-04 11:00:00,1.56,8.35,200,0.96,9.55,0.92,30.3,1,Indian Ocean,31.3,240,42.8,63,3.2,5,11,1.56,8.35,0.96,9.55,0.92,31.3,42.8,30.3,63,1.56,1.56,25.6,28.9,0.0,0.0,5.699999999999999,-0.020000000000000018,0.04984025559105432,0.10052356020942407,2.4336,1,2,2,2
2026-05-04 12:00:00,1.56,8.4,201,0.94,9.5,0.92,30.3,1,Indian Ocean,30.2,247,40.3,51,0.1,5,12,1.56,8.4,0.94,9.5,0.92,30.2,40.3,30.3,51,1.56,1.56,25.9,26.9,0.0,0.0,4.300000000000001,-0.040000000000000036,0.05165562913907285,0.09894736842105263,2.4336,1,2,2,2
2026-05-04 13:00:00,1.58,8.45,203,0.94,9.45,0.94,30.3,1,Indian Ocean,35.6,250,49.0,51,0.1,5,13,1.58,8.45,0.94,9.45,0.94,35.6,49.0,30.3,51,1.56,1.56,26.7,26.8,0.020000000000000018,0.020000000000000018,8.900000000000002,-0.020000000000000018,0.044382022471910115,0.09947089947089947,2.4964000000000004,1,2,2,2
2026-05-04 14:00:00,1.58,8.5,204,0.92,9.4,0.94,30.3,1,Indian Ocean,30.7,258,46.8,2,0.0,5,14,1.58,8.5,0.92,9.4,0.94,30.7,46.8,30.3,2,1.56,1.56,31.3,25.6,0.020000000000000018,0.020000000000000018,-0.6000000000000014,-0.039999999999999925,0.05146579804560261,0.09787234042553192,2.4964000000000004,1,2,2,2
2026-05-04 15:00:00,1.6,8.5,205,0.9,9.35,0.96,30.3,1,Indian Ocean,29.3,260,40.7,2,0.0,5,15,1.6,8.5,0.9,9.35,0.96,29.3,40.7,30.3,2,1.56,1.56,30.2,25.9,0.040000000000000036,0.040000000000000036,-0.8999999999999986,-0.039999999999999925,0.05460750853242321,0.09625668449197862,2.5600000000000005,1,2,2,2
2026-05-04 16:00:00,1.62,8.55,207,0.9,9.35,0.98,30.3,1,Indian Ocean,30.3,259,38.5,2,0.0,5,16,1.62,8.55,0.9,9.35,0.98,30.3,38.5,30.3,2,1.58,1.56,35.6,26.7,0.040000000000000036,0.06000000000000005,-5.300000000000001,-0.039999999999999925,0.053465346534653464,0.09625668449197862,2.6244000000000005,1,2,2,2
2026-05-04 17:00:00,1.64,8.6,208,0.88,9.35,1.0,30.3,1,Indian Ocean,34.5,257,41.0,51,0.2,5,17,1.64,8.6,0.88,9.35,1.0,34.5,41.0,30.3,51,1.58,1.56,30.7,31.3,0.05999999999999983,0.07999999999999985,3.8000000000000007,-0.040000000000000036,0.04753623188405797,0.09411764705882353,2.6895999999999995,1,2,2,2
2026-05-04 18:00:00,1.66,8.75,209,0.86,9.15,0.98,30.3,1,Indian Ocean,28.6,259,44.3,3,0.0,5,18,1.66,8.75,0.86,9.15,0.98,28.6,44.3,30.3,3,1.6,1.56,29.3,30.2,0.05999999999999983,0.09999999999999987,-0.6999999999999993,-0.040000000000000036,0.05804195804195804,0.09398907103825137,2.7556,1,2,2,2
2026-05-04 19:00:00,1.68,8.9,209,0.84,8.95,0.98,30.2,1,Indian Ocean,27.1,252,37.4,3,0.0,5,19,1.68,8.9,0.84,8.95,0.98,27.1,37.4,30.2,3,1.62,1.58,30.3,35.6,0.05999999999999983,0.09999999999999987,-3.1999999999999993,-0.06000000000000005,0.061992619926199255,0.09385474860335195,2.8223999999999996,1,2,2,2
2026-05-04 20:00:00,1.7,9.1,210,0.82,9.4,0.96,30.2,1,Indian Ocean,26.8,254,36.4,3,0.0,5,20,1.7,9.1,0.82,9.4,0.96,26.8,36.4,30.2,3,1.64,1.58,34.5,30.7,0.06000000000000005,0.11999999999999988,-7.699999999999999,-0.06000000000000005,0.06343283582089553,0.08723404255319148,2.8899999999999997,1,2,2,2
2026-05-04 21:00:00,1.72,9.25,210,0.84,11.55,0.94,30.2,1,Indian Ocean,29.5,240,39.2,3,0.0,5,21,1.72,9.25,0.84,11.55,0.94,29.5,39.2,30.2,3,1.66,1.6,28.6,29.3,0.06000000000000005,0.11999999999999988,0.8999999999999986,-0.020000000000000018,0.05830508474576271,0.07272727272727272,2.9583999999999997,1,2,2,2
2026-05-04 22:00:00,1.74,9.4,210,0.88,14.4,0.92,30.2,1,Indian Ocean,33.5,249,44.6,51,0.3,5,22,1.74,9.4,0.88,14.4,0.92,33.5,44.6,30.2,51,1.68,1.62,27.1,30.3,0.06000000000000005,0.11999999999999988,6.399999999999999,0.040000000000000036,0.051940298507462686,0.06111111111111111,3.0276,1,2,2,2
2026-05-04 23:00:00,1.76,9.55,210,0.9,15.4,0.9,30.1,1,Indian Ocean,29.3,251,43.6,51,0.1,5,23,1.76,9.55,0.9,15.4,0.9,29.3,43.6,30.1,51,1.7,1.64,26.8,34.5,0.06000000000000005,0.1200000000000001,2.5,0.08000000000000007,0.060068259385665526,0.05844155844155844,3.0976,1,2,2,2
2026-05-05 00:00:00,1.76,9.65,210,0.98,12.75,0.82,30.1,1,Indian Ocean,27.9,258,38.2,3,0.0,5,0,1.76,9.65,0.98,12.75,0.82,27.9,38.2,30.1,3,1.72,1.66,29.5,28.6,0.040000000000000036,0.10000000000000009,-1.6000000000000014,0.14,0.06308243727598567,0.07686274509803921,3.0976,1,2,2,2
2026-05-05 01:00:00,1.78,9.75,210,1.04,8.3,0.72,30.1,1,Indian Ocean,26.0,265,36.7,3,0.0,5,1,1.78,9.75,1.04,8.3,0.72,26.0,36.7,30.1,3,1.74,1.68,33.5,27.1,0.040000000000000036,0.10000000000000009,-7.5,0.16000000000000003,0.06846153846153846,0.1253012048192771,3.1684,1,2,2,2
2026-05-05 02:00:00,1.78,9.85,210,1.12,5.0,0.64,30.0,1,Indian Ocean,26.3,276,34.2,3,0.0,5,2,1.78,9.85,1.12,5.0,0.64,26.3,34.2,30.0,3,1.76,1.7,29.3,26.8,0.020000000000000018,0.08000000000000007,-3.0,0.22000000000000008,0.067680608365019,0.22400000000000003,3.1684,1,2,2,2
2026-05-05 03:00:00,1.78,10.0,209,1.16,4.25,0.56,30.0,1,Indian Ocean,25.4,278,34.6,3,0.0,5,3,1.78,10.0,1.16,4.25,0.56,25.4,34.6,30.0,3,1.76,1.72,27.9,29.5,0.020000000000000018,0.06000000000000005,-2.5,0.17999999999999994,0.07007874015748032,0.27294117647058824,3.1684,1,2,2,2
2026-05-05 04:00:00,1.78,10.15,209,1.2,4.7,0.5,30.0,1,Indian Ocean,24.4,283,33.5,3,0.0,5,4,1.78,10.15,1.2,4.7,0.5,24.4,33.5,30.0,3,1.78,1.74,26.0,33.5,0.0,0.040000000000000036,-1.6000000000000014,0.15999999999999992,0.07295081967213116,0.2553191489361702,3.1684,1,2,2,2
2026-05-05 05:00:00,1.78,10.25,208,1.24,5.1,0.42,30.0,1,Indian Ocean,22.2,287,32.4,3,0.0,5,5,1.78,10.25,1.24,5.1,0.42,22.2,32.4,30.0,3,1.78,1.76,26.3,29.3,0.0,0.020000000000000018,-4.100000000000001,0.11999999999999988,0.08018018018018018,0.2431372549019608,3.1684,1,2,2,2
2026-05-05 06:00:00,1.76,10.35,207,1.22,4.85,0.42,30.0,1,Indian Ocean,21.6,286,29.5,3,0.0,5,6,1.76,10.35,1.22,4.85,0.42,21.6,29.5,30.0,3,1.78,1.76,25.4,27.9,-0.020000000000000018,0.0,-3.799999999999997,0.06000000000000005,0.08148148148148147,0.2515463917525773,3.0976,1,2,2,2
2026-05-05 07:00:00,1.72,10.4,207,1.18,4.6,0.4,30.0,1,Indian Ocean,21.3,293,28.8,3,0.0,5,7,1.72,10.4,1.18,4.6,0.4,21.3,28.8,30.0,3,1.78,1.78,24.4,26.0,-0.06000000000000005,-0.06000000000000005,-3.099999999999998,-0.020000000000000018,0.08075117370892018,0.2565217391304348,2.9583999999999997,1,2,2,2
2026-05-05 08:00:00,1.7,10.45,206,1.16,5.2,0.4,30.0,1,Indian Ocean,24.6,298,32.4,3,0.0,5,8,1.7,10.45,1.16,5.2,0.4,24.6,32.4,30.0,3,1.78,1.78,22.2,26.3,-0.08000000000000007,-0.08000000000000007,2.400000000000002,-0.08000000000000007,0.06910569105691056,0.22307692307692306,2.8899999999999997,1,2,2,2
2026-05-05 09:00:00,1.7,10.55,206,1.18,7.45,0.4,30.0,1,Indian Ocean,26.2,292,33.5,3,0.0,5,9,1.7,10.55,1.18,7.45,0.4,26.2,33.5,30.0,3,1.76,1.78,21.6,25.4,-0.06000000000000005,-0.08000000000000007,4.599999999999998,-0.040000000000000036,0.0648854961832061,0.15838926174496643,2.8899999999999997,1,2,2,2
2026-05-05 10:00:00,1.72,10.6,205,1.22,10.5,0.38,30.0,1,Indian Ocean,30.1,292,38.5,3,0.0,5,10,1.72,10.6,1.22,10.5,0.38,30.1,38.5,30.0,3,1.72,1.78,21.3,24.4,0.0,-0.06000000000000005,8.8,0.040000000000000036,0.05714285714285714,0.11619047619047619,2.9583999999999997,1,2,2,2
2026-05-05 11:00:00,1.72,10.75,205,1.24,12.7,0.38,30.0,1,Indian Ocean,20.8,302,39.2,3,0.0,5,11,1.72,10.75,1.24,12.7,0.38,20.8,39.2,30.0,3,1.7,1.78,24.6,22.2,0.020000000000000018,-0.06000000000000005,-3.8000000000000007,0.08000000000000007,0.08269230769230769,0.09763779527559055,2.9583999999999997,1,2,2,2
2026-05-05 12:00:00,1.72,11.0,204,1.28,13.3,0.38,30.0,1,Indian Ocean,20.7,288,27.7,51,0.2,5,12,1.72,11.0,1.28,13.3,0.38,20.7,27.7,30.0,51,1.7,1.76,26.2,21.6,0.020000000000000018,-0.040000000000000036,-5.5,0.10000000000000009,0.08309178743961353,0.09624060150375939,2.9583999999999997,1,2,2,2
2026-05-05 13:00:00,1.74,11.25,204,1.32,13.0,0.36,30.1,1,Indian Ocean,21.5,279,27.7,55,1.0,5,13,1.74,11.25,1.32,13.0,0.36,21.5,27.7,30.1,55,1.72,1.72,30.1,21.3,0.020000000000000018,0.020000000000000018,-8.600000000000001,0.10000000000000009,0.08093023255813954,0.10153846153846155,3.0276,1,2,2,2
2026-05-05 14:00:00,1.74,11.5,203,1.36,12.75,0.36,30.1,1,Indian Ocean,20.0,270,31.0,63,2.5,5,14,1.74,11.5,1.36,12.75,0.36,20.0,31.0,30.1,63,1.72,1.7,20.8,24.6,0.020000000000000018,0.040000000000000036,-0.8000000000000007,0.1200000000000001,0.087,0.10666666666666667,3.0276,1,2,2,2
2026-05-05 15:00:00,1.74,11.6,202,1.36,12.7,0.36,30.1,1,Indian Ocean,21.0,275,27.7,1,0.0,5,15,1.74,11.6,1.36,12.7,0.36,21.0,27.7,30.1,1,1.72,1.7,20.7,26.2,0.020000000000000018,0.040000000000000036,0.3000000000000007,0.08000000000000007,0.08285714285714285,0.10708661417322836,3.0276,1,2,2,2
2026-05-05 16:00:00,1.72,11.65,202,1.38,12.65,0.34,30.1,1,Indian Ocean,21.3,284,28.1,53,0.5,5,16,1.72,11.65,1.38,12.65,0.34,21.3,28.1,30.1,53,1.74,1.72,21.5,30.1,-0.020000000000000018,0.0,-0.1999999999999993,0.05999999999999983,0.08075117370892018,0.10909090909090909,2.9583999999999997,1,2,2,2
2026-05-05 17:00:00,1.72,11.7,201,1.38,12.6,0.34,30.1,1,Indian Ocean,21.0,284,28.1,61,1.5,5,17,1.72,11.7,1.38,12.6,0.34,21.0,28.1,30.1,61,1.74,1.72,20.0,20.8,-0.020000000000000018,0.0,1.0,0.019999999999999796,0.0819047619047619,0.10952380952380952,2.9583999999999997,1,2,2,2
2026-05-05 18:00:00,1.72,11.75,200,1.38,12.6,0.3,30.1,1,Indian Ocean,20.2,283,27.4,3,0.0,5,18,1.72,11.75,1.38,12.6,0.3,20.2,27.4,30.1,3,1.74,1.72,21.0,20.7,-0.020000000000000018,0.0,-0.8000000000000007,0.019999999999999796,0.08514851485148515,0.10952380952380952,2.9583999999999997,1,2,2,2
2026-05-05 19:00:00,1.7,11.8,200,1.4,12.55,0.26,30.1,1,Indian Ocean,19.0,283,25.9,0,0.0,5,19,1.7,11.8,1.4,12.55,0.26,19.0,25.9,30.1,0,1.72,1.74,21.3,21.5,-0.020000000000000018,-0.040000000000000036,-2.3000000000000007,0.020000000000000018,0.08947368421052632,0.11155378486055775,2.8899999999999997,1,2,2,2
2026-05-05 20:00:00,1.7,11.85,199,1.4,12.5,0.22,30.0,1,Indian Ocean,18.7,289,24.8,2,0.0,5,20,1.7,11.85,1.4,12.5,0.22,18.7,24.8,30.0,2,1.72,1.74,21.0,20.0,-0.020000000000000018,-0.040000000000000036,-2.3000000000000007,0.020000000000000018,0.09090909090909091,0.11199999999999999,2.8899999999999997,1,2,2,2
